latitude,longitude,HWSD2_SMU_ID
31.40619,5.97815,1315
31.40712,5.9737,1315
31.40401,5.9706,1315
32.94682,3.22234,1315
32.74613,3.18,1315
32.74261,3.17909,1315
32.55487,3.16655,1821
32.27686,3.98542,1821
31.23182,8.55835,36
31.23037,8.56459,36
31.94004,4.99967,1315
31.39682,6.93091,36
31.39573,6.93593,36
31.39463,6.94097,36
31.75102,5.22796,1315
28.47174,7.5076,1819
28.15364,8.96689,1796
28.59834,7.25893,1819
28.60386,7.25626,1819
28.56271,7.45871,1819
28.56134,7.46469,1819
28.55984,7.51582,1819
28.12597,9.49365,1796
28.57386,7.65684,1819
28.57523,7.65079,1819
28.57867,7.6583,1819
28.68326,7.19264,1819
28.58006,7.65219,1819
28.1962,9.39433,1796
28.6377,7.53256,1819
28.63552,7.53275,1819
28.19709,9.39331,1796
28.62148,7.70487,1819
28.66268,7.91056,1819
28.65831,7.91047,1819
28.46393,9.05397,1796
28.45038,9.1343,1796
28.70132,8.93693,1819
28.70649,8.93855,1819
29.26854,6.49151,1791
28.71507,8.94915,1819
28.7115,9.0346,1819
28.73199,9.15202,1819
28.73289,9.14829,1819
28.63568,9.78496,1796
29.68809,6.69772,36
29.69587,6.70554,36
29.697,6.70032,36
29.6992,6.71204,36
27.70376,9.17297,1796
27.92341,7.86131,36
27.92418,7.85799,36
27.40758,8.83705,1796
27.72546,9.87561,36
27.7636,9.19182,1796
27.75072,9.14991,1796
27.73778,9.17965,1796
27.70484,9.17318,1796
27.92423,9.24958,1796
27.79857,0.45982,1818
28.11434,0.30698,1818
28.11505,0.30288,1818
27.92539,9.10401,1796
27.92869,9.10501,1796
27.41074,8.84098,1796
27.76334,9.19303,1796
27.74912,9.15113,1796
26.61917,1.65362,1818
27.40907,8.83984,1796
27.92516,9.25098,1796
28.19629,9.39732,1796
28.55656,7.51915,1819
28.57472,7.65473,1819
28.57533,7.65805,1819
28.60103,7.25884,1819
28.68339,7.1951,1819
29.69959,6.71054,36
29.69474,6.70624,36
34.86339,-1.90322,1409
35.80779,-0.2331,1078
36.76283,7.30702,1129
36.7494,3.08183,7001
36.68105,3.11972,7001
36.68043,3.12433,7001
36.6311,3.22948,1345
36.59821,3.13763,7001
36.17779,5.57159,1772
36.4922,2.47058,1078
35.86916,6.02642,1772
34.98129,5.71401,1834
34.98061,5.71819,1834
35.76983,-0.26884,1135
36.12671,1.2421,7001
35.46155,-0.39402,1080
35.09435,5.64815,1834
35.82397,-0.32692,1126
35.8102,-0.23673,1078
35.81218,-0.2549,1126
35.80827,-0.25548,1126
35.80695,-0.24336,1126
35.23203,8.17375,329
35.71006,4.47743,1824
36.131,1.23749,1344
34.98389,5.71897,1834
31.63436,6.064,1315
28.92268,9.74692,1796
29.68662,6.70057,36
29.68744,6.69605,36
29.69094,6.69688,36
29.69361,6.70224,36
29.69793,6.69855,36
29.69628,6.70759,36
29.69895,6.71294,36
29.69978,6.70843,36
29.70245,6.71378,36
30.25288,8.08254,36
30.87406,5.6416,36
30.87669,5.64653,36
30.8774,5.64237,36
30.83665,6.55995,1791
30.97632,5.76341,36
30.66549,8.10059,36
31.18708,6.7889,36
31.18788,6.78445,36
31.19052,6.78974,36
31.40266,5.97025,1315
31.00785,8.17283,36
31.40529,5.97525,1315
31.01343,8.16362,36
31.05617,8.03794,36
31.0571,8.03296,36
31.0563,8.03519,36
31.4951,5.84641,1315
31.39297,6.94194,36
31.3946,6.93296,36
31.39806,6.9338,36
31.59204,5.95863,1315
31.63346,5.98147,1315
31.64281,5.99558,1315
31.64763,5.98795,1315
31.64616,5.99637,1315
31.6469,5.99216,1315
31.65936,6.06105,1315
33.13572,3.3697,1821
33.12655,3.31635,1821
33.12593,3.32052,1821
32.51345,6.70761,1645
32.35854,6.98031,1645
32.35592,6.97501,1645
32.94905,3.23135,1315
32.94697,3.22234,1315
32.94635,3.2265,1315
32.93517,3.23276,1315
32.93124,3.23623,1315
32.13521,6.46891,1642
31.85133,6.04763,1315
31.8506,6.05185,1315
31.84798,6.04682,1315
31.80831,5.99353,1315
31.79811,6.05259,1315
31.79738,6.05681,1315
31.78921,6.06368,1315
31.78848,6.06791,1315
31.78585,6.06289,1315
31.68653,6.18687,1315
31.70853,5.95849,1315
31.70518,5.9577,1315
31.66756,6.05415,1315
31.66682,6.05838,1315
31.66493,6.04914,1315
31.66419,6.05337,1315
31.66346,6.0576,1315
31.66272,6.06183,1315
27.79878,0.46215,1818
28.61998,7.70786,1819
28.73846,9.79048,1796
28.73432,9.78942,1796
28.63411,9.78344,1796
28.73483,9.15207,1819
28.71255,9.03348,1819
28.71332,8.94705,1819
28.70307,8.93614,1819
28.52575,9.12026,1796
28.46724,9.05587,1796
28.45097,9.13583,1796
28.72097,7.52188,1819
28.57883,7.6541,1819
28.68396,7.1938,1819
28.68362,7.19509,1819
28.63719,7.53794,1819
28.117,0.30391,1818
27.40807,8.83848,1796
27.91953,7.86253,36
27.92058,7.85721,36
27.92436,7.85813,36
27.70374,9.1729,1796
27.73629,9.18163,1796
27.75109,9.15053,1796
27.7629,9.19089,1796
27.72457,9.87917,36
27.92468,9.25143,1796
28.15551,8.96633,1796
28.46949,7.50897,1819
28.12993,9.49347,1796
28.12667,9.49599,1796
28.56152,7.46083,1819
28.59971,7.25952,1819
28.55843,7.51744,1819
28.19873,9.3985,1796
28.19959,9.3943,1796
28.57513,7.65319,1819
27.74774,9.15334,1796
27.76388,9.19212,1796
27.66973,9.87613,36
27.67028,9.87275,36
29.17649,6.65859,1791
28.60093,7.25883,1819
28.5592,7.46491,1819
28.57747,7.65641,1819
28.57396,7.65698,1819
28.73561,9.79068,1796
27.91993,7.86277,36
28.46342,9.05635,1796
27.92477,9.25232,1796
27.92509,9.25008,1796
29.70087,6.71436,36
31.74844,5.22853,1315
30.8751,5.64377,36
30.97594,5.76208,36
31.18608,6.78944,36
31.40401,5.9775,1315
31.4906,5.81731,1315
31.66295,6.05948,1315
31.66237,6.05515,1315
32.37514,4.27579,1315
32.55482,3.1694,1821
34.86406,-0.89872,1078
35.82349,-0.32478,1126
35.77183,-0.27051,1135
35.76926,-0.26945,1135
36.7635,7.30615,1129
36.17899,5.57374,1772
35.23309,8.17121,329
35.31231,-1.34581,1343
35.56786,-0.94011,1126
35.48929,6.07631,1772
35.34912,5.76071,1832
35.81848,-0.27374,1126
35.81105,-0.24101,1078
35.31575,-1.34465,1343
34.4412,5.88401,1838
34.98271,5.71574,1834
34.43757,2.0577,1840
34.98236,5.71719,1834
32.403,4.00293,1821
30.25504,8.08337,36
30.47216,7.02552,36
30.39113,7.90531,36
30.8777,5.63987,36
30.87709,5.64441,36
30.83725,6.56003,1791
30.97643,5.76197,36
30.97991,5.7626,36
30.97732,5.76408,36
30.97792,5.75957,36
30.66393,8.10134,36
33.13818,3.36578,1821
33.13105,3.31793,1821
33.12747,3.31311,1821
33.12703,3.31732,1821
33.12658,3.32152,1821
33.06741,3.33123,1821
32.95069,3.22884,1315
32.94666,3.22818,1315
32.93364,3.23475,1315
32.3595,6.98128,1645
32.35672,6.97632,1645
30.8243,8.03021,36
31.18707,6.78544,36
31.18986,6.79032,36
31.19045,6.7861,36
31.00979,8.17365,36
31.0104,8.16964,36
31.01431,8.16633,36
31.01492,8.16233,36
31.0549,8.03422,36
31.05819,8.03489,36
31.35911,6.05288,1315
31.40665,5.97734,1315
31.49574,5.84555,1315
31.3967,6.93509,36
31.3973,6.93088,36
31.59228,5.95768,1315
31.28742,8.36008,36
31.2907,8.36078,36
31.63269,6.06487,1315
31.64645,5.98904,1315
31.64584,5.99357,1315
31.64993,5.98969,1315
31.74983,5.22818,1315
31.66165,6.06111,1315
31.66226,6.05661,1315
31.66286,6.05212,1315
31.66511,6.06177,1315
31.66572,6.05728,1315
31.66633,6.05278,1315
31.66695,6.04829,1315
31.70766,5.95854,1315
31.67668,6.19919,1315
31.70837,5.96089,1315
31.68884,6.18775,1315
31.75548,6.14069,1315
31.78728,6.06367,1315
32.74958,3.18048,1315
31.79075,6.06432,1315
31.79893,6.05658,1315
31.80756,5.99323,1315
31.85112,6.0504,1315
31.96015,5.21494,1315
32.27591,3.98626,1821
32.27779,3.98725,1821
30.17942,7.68784,36
32.13684,6.46861,1642
32.55663,3.16995,1821
32.55709,3.16579,1821
32.74151,3.17922,1315
27.738,9.17862,1796
28.56039,7.51582,1819
28.59973,7.2575,1819
28.56115,7.46429,1819
28.19926,9.395,1796
28.46986,7.50661,1819
28.12681,9.496,1796
28.15477,8.96737,1796
27.92402,9.24821,1796
27.92336,9.25219,1796
27.9273,9.10504,1796
27.67372,9.87206,36
27.67033,9.87132,36
27.76566,9.19163,1796
27.63917,9.86876,36
27.75174,9.15165,1796
27.74841,9.15095,1796
27.70407,9.17548,1796
27.40876,8.83793,1796
28.2151,-0.16228,1818
27.79859,0.46177,1818
29.70232,6.71425,36
29.69957,6.70952,36
29.69681,6.70479,36
29.698,6.69659,36
29.6974,6.70069,36
29.69622,6.70888,36
29.69346,6.70415,36
29.6907,6.69941,36
29.68735,6.69877,36
29.26956,6.48979,1791
29.26897,6.49389,1791
29.2662,6.48916,1791
28.73598,9.78829,1796
28.63763,9.78567,1796
28.63428,9.78494,1796
28.73428,9.15361,1819
28.70978,9.03447,1819
28.7049,8.93961,1819
28.72243,7.52196,1819
28.46701,9.05846,1796
28.46766,9.05451,1796
28.45057,9.13683,1796
28.63659,7.61534,1819
28.6188,7.70822,1819
28.63877,7.53531,1819
28.63548,7.53466,1819
28.68427,7.193,1819
28.57942,7.65623,1819
28.57614,7.65557,1819
28.60303,7.25814,1819
35.81203,-0.23167,1078
35.81487,-0.26493,7001
35.80602,-0.23456,1078
35.81131,-0.25272,1126
35.8078,-0.24066,1078
35.80994,-0.23744,1078
35.80816,-0.23144,1078
35.81301,-0.27077,1126
35.80942,-0.25871,7001
35.7997,-0.18,7001
35.81663,-0.27096,1126
35.80895,-0.26806,1126
35.81076,-0.27427,1126
35.31243,-1.34511,1343
28.55969,7.46372,1819
28.44734,9.13687,1796
28.46607,9.05739,1796
28.73703,9.79049,1796
28.73253,9.15382,1819
28.70261,8.9386,1819
28.57771,7.65506,1819
28.57436,7.65577,1819
30.47256,7.0244,36
30.22153,7.80238,36
29.68832,6.6987,36
29.17667,6.65773,1791
28.68381,7.19697,1819
28.19545,9.39841,1796
27.921,7.86163,36
27.92429,9.25123,1796
27.76264,9.19526,1796
27.74943,9.15396,1796
27.41087,8.83989,1796
28.59938,7.25861,1819
28.63735,7.6169,1819
31.18701,6.78672,36
30.87618,5.64239,36
31.40474,5.97519,1315
31.64453,5.99395,1315
31.65997,6.06325,1315
31.66338,6.06246,1315
31.66263,6.05807,1315
31.66188,6.0537,1315
31.66604,6.05729,1315
31.6653,6.05291,1315
31.84815,5.05675,1315
34.98101,5.71841,1834
36.18025,3.74772,1416
35.88151,4.44656,7001
35.81802,-0.2837,1126
35.81782,-0.27699,1126
35.81762,-0.27008,1126
35.81019,-0.2428,1126
35.81079,-0.26334,7001
35.23314,8.17289,329
35.81281,-0.26068,7001
35.81328,-0.27416,1126
36.79198,7.70005,7001
36.76496,7.30968,1129
36.4325,6.62209,1129
36.432,6.62201,1129
35.81234,-0.24694,1126
35.81209,-0.24,1078
35.35129,5.76314,1832
35.3503,5.76288,1832
34.43849,2.0575,1840
34.43885,2.0553,1840
34.98246,5.71797,1834
34.98298,5.71175,1834
36.63236,3.23089,1345
36.17752,5.56972,1772
35.81351,-0.28095,1126
31.70595,5.9609,1315
30.87668,5.63971,36
30.88067,5.64559,36
30.8812,5.64032,36
30.8778,5.64105,36
30.66356,8.10483,36
30.66422,8.09909,36
30.83669,6.56073,1791
30.98038,5.76117,36
30.97778,5.7628,36
31.01057,8.16942,36
31.01514,8.16436,36
31.19032,6.78753,36
31.05428,8.03477,36
31.05822,8.03537,36
31.05752,8.03502,36
31.19019,6.78366,36
31.18972,6.78824,36
31.36034,6.05312,1315
31.40343,5.96763,1315
31.4069,5.97861,1315
31.4074,5.97343,1315
31.39762,6.93218,36
31.39754,6.93417,36
31.398,6.92962,36
31.59257,5.95781,1315
31.59089,5.95443,1315
31.64607,5.99383,1315
31.64657,5.98862,1315
31.65104,5.98924,1315
31.66184,6.06388,1315
31.66335,6.04847,1315
31.66234,6.05873,1315
31.66285,6.05359,1315
31.66729,6.05428,1315
31.66679,6.05943,1315
31.6678,6.04914,1315
31.7508,5.22698,1315
31.67722,6.04525,1315
31.70833,5.95997,1315
31.68913,6.18784,1315
31.77273,5.92765,1315
31.78685,6.06153,1315
31.79079,6.0673,1315
31.7913,6.06217,1315
31.80126,6.053,1315
31.80694,5.99592,1315
31.79958,6.05351,1315
31.94139,4.99568,1315
31.84966,6.04982,1315
31.85016,6.04461,1315
32.27807,3.98465,1821
32.13803,6.46985,1642
32.55776,3.16732,1821
32.35688,6.97756,1645
32.36016,6.98056,1645
32.51548,6.7092,1645
33.12707,3.31745,1821
33.12734,3.31348,1821
33.13976,3.36626,1821
30.25572,8.0826,36
30.47461,7.02663,36
30.47507,7.02231,36
30.87615,5.64499,36
28.45217,9.13731,1796
29.26783,6.48932,1791
28.61834,7.70593,1819
28.63882,7.53729,1819
28.68387,7.19449,1819
28.57701,7.65424,1819
28.60321,7.2585,1819
28.56164,7.51408,1819
28.56365,7.46215,1819
28.55971,7.46156,1819
28.47055,7.51074,1819
28.19874,9.39764,1796
28.12836,9.49491,1796
27.92636,9.25108,1796
27.72694,9.87728,36
27.76499,9.19469,1796
27.92172,7.85997,36
27.75266,9.15035,1796
27.74909,9.14974,1796
27.73768,9.18071,1796
27.70199,9.17486,1796
27.41102,8.83575,1796
28.11962,0.30059,1818
28.63778,7.6136,1819
28.6855,7.19408,1819
28.46609,9.05725,1796
28.72423,7.52297,1819
28.52784,9.12175,1796
28.70429,8.93998,1819
28.71462,8.94662,1819
28.7108,9.03481,1819
28.63419,9.78323,1796
28.73637,9.15147,1819
28.73792,9.78923,1796
29.69079,6.69802,36
29.69448,6.703,36
29.69497,6.69862,36
29.69818,6.70798,36
29.70235,6.70857,36
29.69897,6.71029,36
29.69943,6.7059,36
29.70315,6.71089,36
28.63706,7.61758,1819
28.63774,7.61198,1819
28.61896,7.70771,1819
28.63906,7.53308,1819
28.44856,9.13671,1796
29.68661,6.69742,36
36.87787,6.94496,7001
36.87543,6.95256,7001
36.87731,6.94614,7001
36.76408,7.30428,1129
36.33192,5.47853,1129
36.18071,3.74927,1416
35.8797,4.44435,7001
36.13345,1.2386,1344
34.98167,5.71291,1834
34.98043,5.71314,1834
35.34953,5.76147,1832
36.12905,1.24165,1344
36.13009,1.23764,1344
33.1304,3.31786,1821
33.12429,3.31529,1821
32.9465,3.22738,1315
32.93079,3.23438,1315
32.93549,3.23393,1315
32.92934,3.23144,1315
32.74975,3.18202,1315
32.74359,3.17957,1315
32.55868,3.16563,1821
31.94057,4.99135,1315
31.93816,4.99923,1315
32.27604,3.98588,1821
31.94103,4.99956,1315
28.11415,0.3055,1818
28.21464,-0.15901,1818
27.80156,0.46333,1818
27.76445,9.19343,1796
27.76445,9.19602,1796
27.74827,9.15341,1796
27.72445,9.88141,36
27.41076,8.83853,1796
29.17705,6.65788,1791
27.8404,0.40369,1818
27.92213,7.86112,36
28.57511,7.6553,1819
28.56193,7.46349,1819
28.68589,7.19499,1819
28.61649,7.70835,1819
28.60075,7.26212,1819
28.60249,7.2584,1819
27.84068,0.40168,1818
28.68397,7.19798,1819
28.46495,9.05699,1796
28.73569,9.78903,1796
28.55947,7.51571,1819
31.78783,6.06718,1315
29.69837,6.71306,36
30.47354,7.02658,36
30.87439,5.64307,36
31.40456,5.9761,1315
31.6624,6.06052,1315
31.66136,6.05573,1315
35.81314,-0.26951,1126
28.25447,-0.07997,1818
27.83896,0.40393,1818
28.24885,-0.07949,1818
34.62424,-1.65646,1116
36.74849,6.25042,7001
36.74793,6.25032,7001
32.27682,3.98504,1821
30.98181,5.76035,36
30.94588,7.87843,36
31.01286,8.17142,36
31.01889,8.16136,36
31.05544,8.03208,36
31.06067,8.03264,36
31.19135,6.78713,36
31.19164,6.78271,36
31.40703,5.9667,1315
31.40671,5.97176,1315
31.22964,8.55978,36
31.41053,5.97201,1315
31.39772,6.93823,36
31.39801,6.93385,36
31.3983,6.92947,36
31.59396,5.95403,1315
30.66424,8.09972,36
30.87824,5.64015,36
30.89974,5.58477,36
30.90006,5.5796,36
30.8369,6.55683,1791
31.64549,5.98931,1315
31.64905,5.99216,1315
31.64934,5.98711,1315
31.66307,6.05859,1315
31.66336,6.05361,1315
31.66365,6.04866,1315
31.66926,6.05435,1315
31.66955,6.04935,1315
31.69099,6.18497,1315
31.7108,5.95698,1315
31.75271,5.22399,1315
31.70645,6.22095,1315
31.79154,6.06129,1315
31.79806,6.05175,1315
31.80758,5.992,1315
31.80398,6.05222,1315
31.85196,6.04626,1315
31.84989,6.04604,1315
31.94231,4.9981,1315
33.12801,3.31642,1821
33.12855,3.31091,1821
33.12828,3.31854,1821
32.55962,3.16209,1821
32.35999,6.97667,1645
32.3597,6.98114,1645
32.36027,6.9722,1645
32.28084,3.98448,1821
32.14066,6.46571,1642
32.14038,6.47052,1642
32.14039,6.46918,1642
28.47152,7.50857,1819
30.39318,7.90624,36
30.47647,7.02068,36
30.47617,7.02484,36
27.41049,8.83513,1796
27.73573,9.17662,1796
28.58167,7.65139,1819
28.45258,9.13301,1796
28.57615,7.65452,1819
28.60227,7.25834,1819
28.60257,7.25452,1819
28.60413,7.2586,1819
28.60445,7.2548,1819
28.56077,7.51722,1819
28.56016,7.46171,1819
28.48187,7.50875,1819
28.47662,7.5081,1819
28.47137,7.50745,1819
30.25776,8.08142,36
28.20054,9.39557,1796
28.19774,9.39336,1796
28.13114,9.49508,1796
27.92755,9.25088,1796
27.92322,7.85659,36
27.92294,7.85993,36
27.7268,9.87698,36
27.76749,9.19195,1796
27.75258,9.15042,1796
29.70043,6.70463,36
29.70537,6.7137,36
29.70569,6.70943,36
29.68826,6.69802,36
29.68855,6.69376,36
29.69914,6.70341,36
29.69945,6.69914,36
29.70414,6.7125,36
29.70444,6.70824,36
30.1824,7.6899,36
28.46915,9.05836,1796
28.58137,7.65508,1819
30.18268,7.68618,36
30.25749,8.08485,36
28.63752,7.61369,1819
28.68843,7.19457,1819
28.68876,7.19068,1819
28.53069,9.121,1796
28.70277,8.93919,1819
28.7076,8.93977,1819
28.6361,9.78605,1796
28.71669,8.94688,1819
28.71315,9.03695,1819
28.73594,9.15281,1819
28.73634,9.15348,1819
28.73827,9.78456,1796
28.73774,9.78986,1796
28.92282,9.7466,1796
29.27196,6.48939,1791
29.6899,6.69501,36
29.69517,6.69981,36
28.63898,7.53307,1819
28.63868,7.53675,1819
28.6192,7.70608,1819
29.70011,6.70889,36
32.92879,3.24179,1315
32.93606,3.23354,1315
32.94816,3.22695,1315
32.13719,6.46671,1642
33.12183,3.31463,1821
33.12666,3.31636,1821
33.12587,3.31967,1821
33.13072,3.32135,1821
33.12283,3.3142,1821
33.12202,3.31751,1821
33.12766,3.31592,1821
33.12686,3.31922,1821
32.35616,6.98186,1645
32.35767,6.97638,1645
32.5557,3.16634,1821
32.92984,3.23387,1315
32.92827,3.24049,1315
32.74742,3.18241,1315
32.74256,3.18078,1315
31.89979,6.06223,1315
32.40104,4.00262,1821
32.40067,4.00531,1821
31.85022,6.04505,1315
31.84891,6.04999,1315
32.55489,3.16971,1821
31.79753,6.0529,1315
31.78772,6.0658,1315
32.27753,3.9866,1821
31.70472,6.22139,1315
31.70583,5.95595,1315
31.6661,6.05646,1315
31.66473,6.06151,1315
31.66747,6.05139,1315
31.66165,6.04942,1315
31.66028,6.05446,1315
31.65891,6.05955,1315
31.94147,4.99537,1315
31.94033,4.9997,1315
31.39857,6.93414,36
31.94288,4.99794,1315
31.66512,6.04865,1315
31.66378,6.05374,1315
31.66245,6.05881,1315
31.66111,6.06388,1315
31.64822,5.99276,1315
31.39541,6.93165,36
31.64954,5.98779,1315
31.05265,8.03305,36
31.01619,8.16029,36
31.01418,8.16727,36
31.60329,5.97139,1315
31.58868,5.95507,1315
31.75216,5.22506,1315
31.74971,5.22537,1315
30.94265,7.87848,36
30.94519,7.87936,36
31.40507,5.97622,1315
31.4064,5.97123,1315
31.18759,6.78122,36
31.18604,6.78688,36
30.6635,8.10008,36
30.6613,8.09945,36
30.83627,6.55466,1791
30.83701,6.55966,1791
30.98039,5.75969,36
30.38777,7.89978,36
30.25238,8.08483,36
30.89791,5.58072,36
30.87509,5.64255,36
30.89996,5.58217,36
30.87753,5.6442,36
30.47461,7.02565,36
29.70164,6.71313,36
29.69705,6.7049,36
29.68623,6.6944,36
29.70109,6.71237,36
29.69647,6.7041,36
28.68769,7.19387,1819
28.68107,7.1918,1819
28.68543,7.19294,1819
28.55919,7.51742,1819
28.5616,7.45646,1819
28.55967,7.46337,1819
28.60212,7.25948,1819
27.76392,9.1959,1796
27.74935,9.15569,1796
28.68402,7.19934,1819
28.60058,7.26081,1819
28.73645,9.78969,1796
31.66519,6.05757,1315
31.66077,6.0638,1315
31.66407,6.0531,1315
31.64847,5.99104,1315
31.66713,6.05242,1315
31.66389,6.06306,1315
31.64562,5.99236,1315
31.66274,6.05861,1315
31.66159,6.05418,1315
31.65966,6.05937,1315
32.79558,3.70022,1821
32.79596,3.70081,1821
35.31086,-1.34115,1343
31.39687,6.92753,36
31.01443,8.16041,36
31.01412,8.16731,36
31.00919,8.16763,36
31.01598,8.16817,36
31.05566,8.02751,36
31.23795,8.55551,36
31.23503,8.5597,36
31.23531,8.55303,36
31.40279,6.92247,36
31.40249,6.93099,36
31.39662,6.93605,36
32.3618,6.9689,1645
32.36157,6.97749,1645
28.70684,8.93715,1819
28.57695,7.65366,1819
28.57735,7.64615,1819
28.4657,9.05197,1796
28.57779,7.65475,1819
28.57815,7.64722,1819
28.64174,7.61547,1819
28.6421,7.60835,1819
28.64213,7.61387,1819
28.64245,7.60671,1819
28.70504,8.93804,1819
28.71429,9.03284,1819
35.80706,-0.34311,1126
35.56835,-0.93749,1126
35.50997,-0.59424,1135
35.46077,-0.39652,1080
35.80453,-0.24379,1126
35.80991,-0.25567,1126
35.81269,-0.27261,1126
35.81597,-0.27179,1126
35.8104,-0.23791,1078
35.81527,-0.26756,1126
31.84812,6.04771,1315
31.6451,5.98845,1315
31.64959,5.98982,1315
31.69918,5.81145,1315
31.66187,6.06329,1315
31.66309,6.05784,1315
31.66432,6.05237,1315
31.70397,5.96064,1315
31.94108,4.99731,1315
31.93916,4.99839,1315
31.78598,6.0675,1315
31.79047,6.06887,1315
31.80732,5.99325,1315
31.79859,6.05398,1315
31.22977,8.56126,36
32.27519,3.98627,1821
31.22804,8.55974,36
31.84689,6.05309,1315
31.64389,5.99382,1315
32.55452,3.16491,1821
32.40277,4.0048,1821
32.74788,3.18034,1315
32.13782,6.46895,1642
32.92902,3.24328,1315
32.93123,3.23216,1315
32.94365,3.22981,1315
32.94742,3.23086,1315
33.12606,3.31971,1821
33.12984,3.32079,1821
32.35834,6.9775,1645
32.35696,6.98347,1645
33.13602,3.36996,1821
31.0534,8.03443,36
31.58935,5.95853,1315
31.75053,5.22448,1315
31.39348,6.93389,36
31.39824,6.93538,36
31.39499,6.9417,36
31.05428,8.03085,36
31.01623,8.16357,36
31.18927,6.7887,36
31.19063,6.78829,36
31.3572,6.05226,1315
31.1859,6.78679,36
30.66595,8.09998,36
30.66592,8.10256,36
30.97556,5.761,36
30.38769,7.90352,36
30.38752,7.90302,36
30.89531,5.58097,36
30.8768,5.64314,36
30.4731,7.02514,36
31.85437,-1.93196,1800
29.69935,6.71257,36
29.7001,6.70937,36
29.69673,6.70148,36
29.69598,6.70468,36
29.69523,6.70787,36
29.68775,6.69528,36
29.68699,6.69848,36
28.7331,9.1488,1819
31.3979,6.92942,36
31.39645,6.93556,36
28.68446,7.19464,1819
28.12681,9.49188,1796
28.55837,7.51675,1819
28.56046,7.46119,1819
28.60333,7.25838,1819
28.11657,0.30561,1818
28.12889,9.49177,1796
28.57898,7.65428,1819
28.68523,7.19264,1819
28.70156,8.93543,1819
28.70597,8.93929,1819
28.57678,7.65246,1819
28.5759,7.6562,1819
28.61712,7.70745,1819
28.19793,9.39591,1796
28.63623,7.53457,1819
28.63404,9.78798,1796
28.4664,9.05857,1796
27.92472,9.25276,1796
27.75029,9.15478,1796
27.40751,8.84005,1796
28.60189,7.25758,1819
29.17788,6.6585,1791
29.17326,6.6576,1791
29.68514,6.70096,36
30.2209,7.80152,36
30.47278,7.02585,36
28.73406,9.15404,1819
28.60008,7.2587,1819
28.61533,7.7084,1819
28.73573,9.79121,1796
28.63013,9.78558,1796
28.63045,9.7901,1796
27.91999,7.8619,36
27.29686,2.06807,1818
27.76444,9.19383,1796
30.46883,7.0256,36
30.66213,8.10491,36
30.66073,8.10432,36
30.87554,5.64744,36
30.97456,5.76651,36
31.18633,6.79145,36
31.1877,6.78968,36
31.40545,5.97696,1315
31.64358,5.99311,1315
31.65937,6.063,1315
31.66411,6.06237,1315
31.66358,6.05648,1315
31.66305,6.05055,1315
31.65976,6.05563,1315
31.66025,6.0616,1315
31.6645,6.05505,1315
31.74988,5.22616,1315
31.93775,5.00009,1315
32.55439,3.16899,1821
34.98109,5.7165,1834
35.31401,-1.34458,1343
36.1386,2.92889,7001
35.88055,4.44669,7001
35.70845,4.47657,1824
36.79382,7.70215,7001
36.79031,7.70114,1725
36.87938,6.9422,7001
36.86832,6.9834,1401
36.74742,6.25336,7001
36.74662,6.25788,7001
36.43038,6.61973,1129
36.42956,6.62427,1129
35.34868,5.76041,1832
35.09596,5.64709,1834
36.74869,3.08051,7001
36.33305,5.48294,1129
36.08508,6.8034,1779
36.59816,2.8791,1345
36.17985,3.74882,1416
36.12881,1.24167,7001
32.94571,3.2284,1315
32.94899,3.22914,1315
32.35709,6.97674,1645
32.35975,6.98281,1645
